"version","version_season","season_name","season","episode","day","tribe_status","tribe","castaway","immunity","vote","vote_event","split_vote","nullified","tie","voted_out","order","vote_order","castaway_id","vote_id","voted_out_id"
"US","US27","Survivor: Blood vs. Water",27,1,1,"Original","Galang","Colton",NA,"Candice",NA,NA,FALSE,FALSE,"Candice",2,1,"US0359","US0195","US0195"
"US","US27","Survivor: Blood vs. Water",27,1,1,"Original","Galang","Kat",NA,"Candice",NA,NA,FALSE,FALSE,"Candice",2,1,"US0365","US0195","US0195"
"US","US27","Survivor: Blood vs. Water",27,1,3,"Swapped","Tadhana","Marissa",NA,"Katie",NA,NA,FALSE,FALSE,"Marissa",3,1,"US0398","US0404","US0398"
"US","US27","Survivor: Blood vs. Water",27,1,3,"Swapped","Tadhana","Rachel",NA,"Marissa",NA,NA,FALSE,FALSE,"Marissa",3,1,"US0399","US0398","US0398"
"US","US27","Survivor: Blood vs. Water",27,1,3,"Swapped","Tadhana","John",NA,"Marissa",NA,NA,FALSE,FALSE,"Marissa",3,1,"US0400","US0398","US0398"
"US","US27","Survivor: Blood vs. Water",27,1,3,"Swapped","Tadhana","Brad",NA,"Marissa",NA,NA,FALSE,FALSE,"Marissa",3,1,"US0401","US0398","US0398"
"US","US27","Survivor: Blood vs. Water",27,1,3,"Swapped","Tadhana","Vytas",NA,"Marissa",NA,NA,FALSE,FALSE,"Marissa",3,1,"US0402","US0398","US0398"
"US","US27","Survivor: Blood vs. Water",27,1,3,"Swapped","Tadhana","Caleb",NA,"Marissa",NA,NA,FALSE,FALSE,"Marissa",3,1,"US0403","US0398","US0398"
"US","US27","Survivor: Blood vs. Water",27,1,3,"Swapped","Tadhana","Katie",NA,"Marissa",NA,NA,FALSE,FALSE,"Marissa",3,1,"US0404","US0398","US0398"
"US","US27","Survivor: Blood vs. Water",27,1,3,"Swapped","Tadhana","Hayden",NA,"Marissa",NA,NA,FALSE,FALSE,"Marissa",3,1,"US0405","US0398","US0398"
"US","US27","Survivor: Blood vs. Water",27,1,3,"Swapped","Tadhana","Ciera",NA,"Marissa",NA,NA,FALSE,FALSE,"Marissa",3,1,"US0406","US0398","US0398"
"US","US27","Survivor: Blood vs. Water",27,2,6,"Swapped","Tadhana","Rachel",NA,"Ciera",NA,NA,FALSE,FALSE,"Rachel",4,1,"US0399","US0406","US0399"
"US","US27","Survivor: Blood vs. Water",27,2,6,"Swapped","Tadhana","John",NA,"Rachel",NA,NA,FALSE,FALSE,"Rachel",4,1,"US0400","US0399","US0399"
"US","US27","Survivor: Blood vs. Water",27,2,6,"Swapped","Tadhana","Brad",NA,"Rachel",NA,NA,FALSE,FALSE,"Rachel",4,1,"US0401","US0399","US0399"
"US","US27","Survivor: Blood vs. Water",27,2,6,"Swapped","Tadhana","Vytas",NA,"Rachel",NA,NA,FALSE,FALSE,"Rachel",4,1,"US0402","US0399","US0399"
"US","US27","Survivor: Blood vs. Water",27,2,6,"Swapped","Tadhana","Caleb",NA,"Rachel",NA,NA,FALSE,FALSE,"Rachel",4,1,"US0403","US0399","US0399"
"US","US27","Survivor: Blood vs. Water",27,2,6,"Swapped","Tadhana","Katie",NA,"John",NA,NA,FALSE,FALSE,"Rachel",4,1,"US0404","US0400","US0399"
"US","US27","Survivor: Blood vs. Water",27,2,6,"Swapped","Tadhana","Hayden",NA,"Rachel",NA,NA,FALSE,FALSE,"Rachel",4,1,"US0405","US0399","US0399"
"US","US27","Survivor: Blood vs. Water",27,2,6,"Swapped","Tadhana","Ciera",NA,"John",NA,NA,FALSE,FALSE,"Rachel",4,1,"US0406","US0400","US0399"
"US","US27","Survivor: Blood vs. Water",27,3,8,"Swapped","Tadhana","John",NA,"Ciera",NA,NA,FALSE,FALSE,"John",6,1,"US0400","US0406","US0400"
"US","US27","Survivor: Blood vs. Water",27,3,8,"Swapped","Tadhana","Brad",NA,"John",NA,NA,FALSE,FALSE,"John",6,1,"US0401","US0400","US0400"
"US","US27","Survivor: Blood vs. Water",27,3,8,"Swapped","Tadhana","Vytas",NA,"John",NA,NA,FALSE,FALSE,"John",6,1,"US0402","US0400","US0400"
"US","US27","Survivor: Blood vs. Water",27,3,8,"Swapped","Tadhana","Caleb",NA,"John",NA,NA,FALSE,FALSE,"John",6,1,"US0403","US0400","US0400"
"US","US27","Survivor: Blood vs. Water",27,3,8,"Swapped","Tadhana","Katie",NA,"John",NA,NA,FALSE,FALSE,"John",6,1,"US0404","US0400","US0400"
"US","US27","Survivor: Blood vs. Water",27,3,8,"Swapped","Tadhana","Hayden",NA,"John",NA,NA,FALSE,FALSE,"John",6,1,"US0405","US0400","US0400"
"US","US27","Survivor: Blood vs. Water",27,3,8,"Swapped","Tadhana","Ciera",NA,"John",NA,NA,FALSE,FALSE,"John",6,1,"US0406","US0400","US0400"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Brad",NA,"Ciera",NA,NA,FALSE,TRUE,"Brad",7,1,"US0401","US0406","US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Vytas",NA,"Ciera",NA,NA,FALSE,TRUE,"Brad",7,1,"US0402","US0406","US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Caleb",NA,"Brad",NA,NA,FALSE,TRUE,"Brad",7,1,"US0403","US0401","US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Katie",NA,"Brad",NA,NA,FALSE,TRUE,"Brad",7,1,"US0404","US0401","US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Hayden",NA,"Ciera",NA,NA,FALSE,TRUE,"Brad",7,1,"US0405","US0406","US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Ciera",NA,"Brad",NA,NA,FALSE,TRUE,"Brad",7,1,"US0406","US0401","US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Brad",NA,NA,NA,NA,FALSE,FALSE,"Brad",7,2,"US0401",NA,"US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Vytas",NA,"Brad",NA,NA,FALSE,FALSE,"Brad",7,2,"US0402","US0401","US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Caleb",NA,"Brad",NA,NA,FALSE,FALSE,"Brad",7,2,"US0403","US0401","US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Katie",NA,"Brad",NA,NA,FALSE,FALSE,"Brad",7,2,"US0404","US0401","US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Hayden",NA,"Ciera",NA,NA,FALSE,FALSE,"Brad",7,2,"US0405","US0406","US0401"
"US","US27","Survivor: Blood vs. Water",27,4,10,"Swapped","Tadhana","Ciera",NA,NA,NA,NA,FALSE,FALSE,"Brad",7,2,"US0406",NA,"US0401"
"US","US27","Survivor: Blood vs. Water",27,5,13,"Swapped","Galang","Gervase",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",8,1,"US0010","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,5,13,"Swapped","Galang","Tina",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",8,1,"US0032","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,5,13,"Swapped","Galang","Aras",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",8,1,"US0182","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,5,13,"Swapped","Galang","Tyson",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",8,1,"US0274","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,5,13,"Swapped","Galang","Laura M.",NA,"Laura B.",NA,NA,FALSE,FALSE,"Laura M.",8,1,"US0292","US0397","US0292"
"US","US27","Survivor: Blood vs. Water",27,5,13,"Swapped","Galang","Monica",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",8,1,"US0358","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,5,13,"Swapped","Galang","Kat",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",8,1,"US0365","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,5,13,"Swapped","Galang","Laura B.",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",8,1,"US0397","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,6,16,"Swapped","Galang","Tina",NA,"Kat",NA,NA,FALSE,FALSE,"Kat",9,1,"US0032","US0365","US0365"
"US","US27","Survivor: Blood vs. Water",27,6,16,"Swapped","Galang","Monica",NA,"Kat",NA,NA,FALSE,FALSE,"Kat",9,1,"US0358","US0365","US0365"
"US","US27","Survivor: Blood vs. Water",27,6,16,"Swapped","Galang","Kat",NA,"Vytas",NA,NA,FALSE,FALSE,"Kat",9,1,"US0365","US0402","US0365"
"US","US27","Survivor: Blood vs. Water",27,6,16,"Swapped","Galang","Laura B.",NA,"Kat",NA,NA,FALSE,FALSE,"Kat",9,1,"US0397","US0365","US0365"
"US","US27","Survivor: Blood vs. Water",27,6,16,"Swapped","Galang","Vytas",NA,"Kat",NA,NA,FALSE,FALSE,"Kat",9,1,"US0402","US0365","US0365"
"US","US27","Survivor: Blood vs. Water",27,6,16,"Swapped","Galang","Katie",NA,"Kat",NA,NA,FALSE,FALSE,"Kat",9,1,"US0404","US0365","US0365"
"US","US27","Survivor: Blood vs. Water",27,7,18,"Swapped","Galang","Tina",NA,"Laura B.",NA,NA,FALSE,FALSE,"Laura B.",10,1,"US0032","US0397","US0397"
"US","US27","Survivor: Blood vs. Water",27,7,18,"Swapped","Galang","Monica",NA,"Laura B.",NA,NA,FALSE,FALSE,"Laura B.",10,1,"US0358","US0397","US0397"
"US","US27","Survivor: Blood vs. Water",27,7,18,"Swapped","Galang","Laura B.",NA,"Vytas",NA,NA,FALSE,FALSE,"Laura B.",10,1,"US0397","US0402","US0397"
"US","US27","Survivor: Blood vs. Water",27,7,18,"Swapped","Galang","Vytas",NA,"Laura B.",NA,NA,FALSE,FALSE,"Laura B.",10,1,"US0402","US0397","US0397"
"US","US27","Survivor: Blood vs. Water",27,7,18,"Swapped","Galang","Katie",NA,"Laura B.",NA,NA,FALSE,FALSE,"Laura B.",10,1,"US0404","US0397","US0397"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Gervase",NA,"Aras",NA,NA,FALSE,FALSE,"Aras",11,1,"US0010","US0182","US0182"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Tina",NA,"Ciera",NA,NA,FALSE,FALSE,"Aras",11,1,"US0032","US0406","US0182"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Aras",NA,"Laura M.",NA,NA,FALSE,FALSE,"Aras",11,1,"US0182","US0292","US0182"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Tyson",NA,"Aras",NA,NA,FALSE,FALSE,"Aras",11,1,"US0274","US0182","US0182"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Laura M.",NA,"Aras",NA,NA,FALSE,FALSE,"Aras",11,1,"US0292","US0182","US0182"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Monica",NA,"Aras",NA,NA,FALSE,FALSE,"Aras",11,1,"US0358","US0182","US0182"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Vytas","Individual","Laura M.",NA,NA,FALSE,FALSE,"Aras",11,1,"US0402","US0292","US0182"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Caleb",NA,"Aras",NA,NA,FALSE,FALSE,"Aras",11,1,"US0403","US0182","US0182"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Katie",NA,"Ciera",NA,NA,FALSE,FALSE,"Aras",11,1,"US0404","US0406","US0182"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Hayden",NA,"Aras",NA,NA,FALSE,FALSE,"Aras",11,1,"US0405","US0182","US0182"
"US","US27","Survivor: Blood vs. Water",27,8,21,"Merged","Kasama","Ciera",NA,"Aras",NA,NA,FALSE,FALSE,"Aras",11,1,"US0406","US0182","US0182"
"US","US27","Survivor: Blood vs. Water",27,9,22,"Merged","Kasama","Gervase",NA,"Vytas",NA,NA,FALSE,FALSE,"Vytas",12,1,"US0010","US0402","US0402"
"US","US27","Survivor: Blood vs. Water",27,9,22,"Merged","Kasama","Tina",NA,"Vytas",NA,NA,FALSE,FALSE,"Vytas",12,1,"US0032","US0402","US0402"
"US","US27","Survivor: Blood vs. Water",27,9,22,"Merged","Kasama","Tyson",NA,"Vytas",NA,NA,FALSE,FALSE,"Vytas",12,1,"US0274","US0402","US0402"
"US","US27","Survivor: Blood vs. Water",27,9,22,"Merged","Kasama","Laura M.",NA,"Vytas",NA,NA,FALSE,FALSE,"Vytas",12,1,"US0292","US0402","US0402"
"US","US27","Survivor: Blood vs. Water",27,9,22,"Merged","Kasama","Monica","Individual","Vytas",NA,NA,FALSE,FALSE,"Vytas",12,1,"US0358","US0402","US0402"
"US","US27","Survivor: Blood vs. Water",27,9,22,"Merged","Kasama","Vytas",NA,"Tyson",NA,NA,FALSE,FALSE,"Vytas",12,1,"US0402","US0274","US0402"
"US","US27","Survivor: Blood vs. Water",27,9,22,"Merged","Kasama","Caleb",NA,"Vytas",NA,NA,FALSE,FALSE,"Vytas",12,1,"US0403","US0402","US0402"
"US","US27","Survivor: Blood vs. Water",27,9,22,"Merged","Kasama","Katie",NA,"Vytas",NA,NA,FALSE,FALSE,"Vytas",12,1,"US0404","US0402","US0402"
"US","US27","Survivor: Blood vs. Water",27,9,22,"Merged","Kasama","Hayden",NA,"Vytas",NA,NA,FALSE,FALSE,"Vytas",12,1,"US0405","US0402","US0402"
"US","US27","Survivor: Blood vs. Water",27,9,22,"Merged","Kasama","Ciera",NA,"Katie",NA,NA,FALSE,FALSE,"Vytas",12,1,"US0406","US0404","US0402"
"US","US27","Survivor: Blood vs. Water",27,9,24,"Merged","Kasama","Gervase",NA,"Tina",NA,NA,FALSE,FALSE,"Tina",13,1,"US0010","US0032","US0032"
"US","US27","Survivor: Blood vs. Water",27,9,24,"Merged","Kasama","Tina",NA,"Tyson",NA,NA,FALSE,FALSE,"Tina",13,1,"US0032","US0274","US0032"
"US","US27","Survivor: Blood vs. Water",27,9,24,"Merged","Kasama","Tyson",NA,"Tina",NA,NA,FALSE,FALSE,"Tina",13,1,"US0274","US0032","US0032"
"US","US27","Survivor: Blood vs. Water",27,9,24,"Merged","Kasama","Laura M.",NA,"Tina",NA,NA,FALSE,FALSE,"Tina",13,1,"US0292","US0032","US0032"
"US","US27","Survivor: Blood vs. Water",27,9,24,"Merged","Kasama","Monica",NA,"Tina",NA,NA,FALSE,FALSE,"Tina",13,1,"US0358","US0032","US0032"
"US","US27","Survivor: Blood vs. Water",27,9,24,"Merged","Kasama","Caleb",NA,"Tina",NA,NA,FALSE,FALSE,"Tina",13,1,"US0403","US0032","US0032"
"US","US27","Survivor: Blood vs. Water",27,9,24,"Merged","Kasama","Katie","Individual","Monica",NA,NA,FALSE,FALSE,"Tina",13,1,"US0404","US0358","US0032"
"US","US27","Survivor: Blood vs. Water",27,9,24,"Merged","Kasama","Hayden",NA,"Tina",NA,NA,FALSE,FALSE,"Tina",13,1,"US0405","US0032","US0032"
"US","US27","Survivor: Blood vs. Water",27,9,24,"Merged","Kasama","Ciera",NA,"Tina",NA,NA,FALSE,FALSE,"Tina",13,1,"US0406","US0032","US0032"
"US","US27","Survivor: Blood vs. Water",27,10,26,"Merged","Kasama","Gervase",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",14,1,"US0010","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,10,26,"Merged","Kasama","Tyson",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",14,1,"US0274","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,10,26,"Merged","Kasama","Laura M.",NA,"Katie",NA,NA,FALSE,FALSE,"Laura M.",14,1,"US0292","US0404","US0292"
"US","US27","Survivor: Blood vs. Water",27,10,26,"Merged","Kasama","Monica","Individual","Laura M.",NA,NA,FALSE,FALSE,"Laura M.",14,1,"US0358","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,10,26,"Merged","Kasama","Caleb",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",14,1,"US0403","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,10,26,"Merged","Kasama","Katie",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",14,1,"US0404","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,10,26,"Merged","Kasama","Hayden",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",14,1,"US0405","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,10,26,"Merged","Kasama","Ciera",NA,"Laura M.",NA,NA,FALSE,FALSE,"Laura M.",14,1,"US0406","US0292","US0292"
"US","US27","Survivor: Blood vs. Water",27,11,29,"Merged","Kasama","Gervase",NA,"Caleb",NA,NA,FALSE,FALSE,"Caleb",15,1,"US0010","US0403","US0403"
"US","US27","Survivor: Blood vs. Water",27,11,29,"Merged","Kasama","Tyson","Hidden","Caleb",NA,NA,FALSE,FALSE,"Caleb",15,1,"US0274","US0403","US0403"
"US","US27","Survivor: Blood vs. Water",27,11,29,"Merged","Kasama","Monica","Individual","Caleb",NA,NA,FALSE,FALSE,"Caleb",15,1,"US0358","US0403","US0403"
"US","US27","Survivor: Blood vs. Water",27,11,29,"Merged","Kasama","Caleb",NA,"Ciera",NA,NA,FALSE,FALSE,"Caleb",15,1,"US0403","US0406","US0403"
"US","US27","Survivor: Blood vs. Water",27,11,29,"Merged","Kasama","Katie",NA,"Ciera",NA,NA,FALSE,FALSE,"Caleb",15,1,"US0404","US0406","US0403"
"US","US27","Survivor: Blood vs. Water",27,11,29,"Merged","Kasama","Hayden",NA,"Ciera",NA,NA,FALSE,FALSE,"Caleb",15,1,"US0405","US0406","US0403"
"US","US27","Survivor: Blood vs. Water",27,11,29,"Merged","Kasama","Ciera",NA,"Caleb",NA,NA,FALSE,FALSE,"Caleb",15,1,"US0406","US0403","US0403"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Gervase",NA,"Hayden",NA,NA,FALSE,TRUE,"Katie",16,1,"US0010","US0405","US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Tyson",NA,"Hayden",NA,NA,FALSE,TRUE,"Katie",16,1,"US0274","US0405","US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Monica",NA,"Hayden",NA,NA,FALSE,TRUE,"Katie",16,1,"US0358","US0405","US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Katie",NA,"Monica",NA,NA,FALSE,TRUE,"Katie",16,1,"US0404","US0358","US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Hayden",NA,"Monica",NA,NA,FALSE,TRUE,"Katie",16,1,"US0405","US0358","US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Ciera",NA,"Monica",NA,NA,FALSE,TRUE,"Katie",16,1,"US0406","US0358","US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Gervase",NA,"Hayden",NA,NA,FALSE,TRUE,"Katie",16,2,"US0010","US0405","US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Tyson",NA,"Hayden",NA,NA,FALSE,TRUE,"Katie",16,2,"US0274","US0405","US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Monica",NA,NA,NA,NA,FALSE,TRUE,"Katie",16,2,"US0358",NA,"US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Katie",NA,"Monica",NA,NA,FALSE,TRUE,"Katie",16,2,"US0404","US0358","US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Hayden",NA,NA,NA,NA,FALSE,TRUE,"Katie",16,2,"US0405",NA,"US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Ciera",NA,"Monica",NA,NA,FALSE,TRUE,"Katie",16,2,"US0406","US0358","US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Gervase","Individual",NA,"Immune",NA,FALSE,FALSE,"Katie",16,3,"US0010",NA,"US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Tyson",NA,NA,"Black Rock",NA,FALSE,FALSE,"Katie",16,3,"US0274",NA,"US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Monica",NA,NA,"Immune",NA,FALSE,FALSE,"Katie",16,3,"US0358",NA,"US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Katie",NA,NA,"Whte Rock",NA,FALSE,FALSE,"Katie",16,3,"US0404",NA,"US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Hayden",NA,NA,"Immune",NA,FALSE,FALSE,"Katie",16,3,"US0405",NA,"US0404"
"US","US27","Survivor: Blood vs. Water",27,12,32,"Merged","Kasama","Ciera",NA,NA,"Black Rock",NA,FALSE,FALSE,"Katie",16,3,"US0406",NA,"US0404"
"US","US27","Survivor: Blood vs. Water",27,13,35,"Merged","Kasama","Gervase",NA,"Hayden",NA,NA,FALSE,FALSE,"Hayden",17,1,"US0010","US0405","US0405"
"US","US27","Survivor: Blood vs. Water",27,13,35,"Merged","Kasama","Tyson",NA,"Hayden",NA,NA,FALSE,FALSE,"Hayden",17,1,"US0274","US0405","US0405"
"US","US27","Survivor: Blood vs. Water",27,13,35,"Merged","Kasama","Monica",NA,"Hayden",NA,NA,FALSE,FALSE,"Hayden",17,1,"US0358","US0405","US0405"
"US","US27","Survivor: Blood vs. Water",27,13,35,"Merged","Kasama","Hayden",NA,"Gervase",NA,NA,FALSE,FALSE,"Hayden",17,1,"US0405","US0010","US0405"
"US","US27","Survivor: Blood vs. Water",27,13,35,"Merged","Kasama","Ciera","Individual","Gervase",NA,NA,FALSE,FALSE,"Hayden",17,1,"US0406","US0010","US0405"
"US","US27","Survivor: Blood vs. Water",27,14,37,"Merged","Kasama","Gervase","Hidden","Ciera",NA,NA,FALSE,FALSE,"Ciera",18,1,"US0010","US0406","US0406"
"US","US27","Survivor: Blood vs. Water",27,14,37,"Merged","Kasama","Tina",NA,"Gervase",NA,NA,TRUE,FALSE,"Ciera",18,1,"US0032","US0010","US0406"
"US","US27","Survivor: Blood vs. Water",27,14,37,"Merged","Kasama","Tyson","Individual","Ciera",NA,NA,FALSE,FALSE,"Ciera",18,1,"US0274","US0406","US0406"
"US","US27","Survivor: Blood vs. Water",27,14,37,"Merged","Kasama","Monica",NA,"Ciera",NA,NA,FALSE,FALSE,"Ciera",18,1,"US0358","US0406","US0406"
"US","US27","Survivor: Blood vs. Water",27,14,37,"Merged","Kasama","Ciera",NA,"Gervase",NA,NA,TRUE,FALSE,"Ciera",18,1,"US0406","US0010","US0406"
"US","US27","Survivor: Blood vs. Water",27,14,38,"Merged","Kasama","Gervase",NA,"Tina",NA,NA,FALSE,FALSE,"Tina",19,1,"US0010","US0032","US0032"
"US","US27","Survivor: Blood vs. Water",27,14,38,"Merged","Kasama","Tina",NA,"Gervase",NA,NA,FALSE,FALSE,"Tina",19,1,"US0032","US0010","US0032"
"US","US27","Survivor: Blood vs. Water",27,14,38,"Merged","Kasama","Tyson","Individual","Tina",NA,NA,FALSE,FALSE,"Tina",19,1,"US0274","US0032","US0032"
"US","US27","Survivor: Blood vs. Water",27,14,38,"Merged","Kasama","Monica",NA,"Tina",NA,NA,FALSE,FALSE,"Tina",19,1,"US0358","US0032","US0032"
"US","US28","Survivor: Cagayan",28,1,3,"Original","Luzon","David",NA,"J'Tia",NA,NA,FALSE,FALSE,"David",1,1,"US0407","US0410","US0407"
"US","US28","Survivor: Cagayan",28,1,3,"Original","Luzon","Garrett",NA,"David",NA,NA,FALSE,FALSE,"David",1,1,"US0408","US0407","US0407"
"US","US28","Survivor: Cagayan",28,1,3,"Original","Luzon","J'Tia",NA,"David",NA,NA,FALSE,FALSE,"David",1,1,"US0410","US0407","US0407"
"US","US28","Survivor: Cagayan",28,1,3,"Original","Luzon","Tasha",NA,"David",NA,NA,FALSE,FALSE,"David",1,1,"US0419","US0407","US0407"
"US","US28","Survivor: Cagayan",28,1,3,"Original","Luzon","Spencer",NA,"David",NA,NA,FALSE,FALSE,"David",1,1,"US0421","US0407","US0407"
"US","US28","Survivor: Cagayan",28,1,3,"Original","Luzon","Kass",NA,"J'Tia",NA,NA,FALSE,FALSE,"David",1,1,"US0422","US0410","US0407"
"US","US28","Survivor: Cagayan",28,1,6,"Original","Luzon","Garrett",NA,"J'Tia",NA,NA,FALSE,FALSE,"Garrett",2,1,"US0408","US0410","US0408"
"US","US28","Survivor: Cagayan",28,1,6,"Original","Luzon","J'Tia",NA,"Garrett",NA,NA,FALSE,FALSE,"Garrett",2,1,"US0410","US0408","US0408"
"US","US28","Survivor: Cagayan",28,1,6,"Original","Luzon","Tasha",NA,"Garrett",NA,NA,FALSE,FALSE,"Garrett",2,1,"US0419","US0408","US0408"
"US","US28","Survivor: Cagayan",28,1,6,"Original","Luzon","Spencer",NA,"J'Tia",NA,NA,FALSE,FALSE,"Garrett",2,1,"US0421","US0410","US0408"
"US","US28","Survivor: Cagayan",28,1,6,"Original","Luzon","Kass",NA,"Garrett",NA,NA,FALSE,FALSE,"Garrett",2,1,"US0422","US0408","US0408"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","Brice",NA,"Alexis",NA,NA,FALSE,TRUE,"Brice",3,1,"US0409","US0413","US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","Alexis",NA,"Brice",NA,"Brice, Morgan",FALSE,TRUE,"Brice",3,1,"US0413","US0409","US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","Morgan",NA,"Alexis",NA,NA,FALSE,TRUE,"Brice",3,1,"US0415","US0413","US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","LJ",NA,"Morgan",NA,"Brice, Morgan",FALSE,TRUE,"Brice",3,1,"US0416","US0415","US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","Jeremiah",NA,"Morgan",NA,"Brice, Morgan",FALSE,TRUE,"Brice",3,1,"US0417","US0415","US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","Jefra",NA,"Brice",NA,"Brice, Morgan",FALSE,TRUE,"Brice",3,1,"US0418","US0409","US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","Brice",NA,NA,NA,NA,FALSE,FALSE,"Brice",3,2,"US0409",NA,"US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","Alexis",NA,NA,NA,NA,FALSE,FALSE,"Brice",3,2,"US0413",NA,"US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","Morgan",NA,NA,NA,NA,FALSE,FALSE,"Brice",3,2,"US0415",NA,"US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","LJ",NA,"Brice",NA,NA,FALSE,FALSE,"Brice",3,2,"US0416","US0409","US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","Jeremiah",NA,"Brice",NA,NA,FALSE,FALSE,"Brice",3,2,"US0417","US0409","US0409"
"US","US28","Survivor: Cagayan",28,2,8,"Original","Solana","Jefra",NA,"Brice",NA,NA,FALSE,FALSE,"Brice",3,2,"US0418","US0409","US0409"
