"version","version_season","season_name","season","episode","order","castaway","castaway_id","tribe","tribe_status","in_the_game"
"US","US25","Survivor: Philippines",25,3,2,"RC","US0378","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,3,2,"Jeff","US0379","Kalabaw","Original",TRUE
"US","US25","Survivor: Philippines",25,3,2,"Artis","US0380","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,3,2,"Pete","US0381","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,3,2,"Carter","US0382","Kalabaw","Original",TRUE
"US","US25","Survivor: Philippines",25,3,2,"Abi-Maria","US0383","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,3,2,"Malcolm","US0384","Matsing","Original",TRUE
"US","US25","Survivor: Philippines",25,3,2,"Lisa","US0385","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,3,2,"Denise","US0386","Matsing","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Michael","US0022","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Jonathan","US0196","Kalabaw","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Russell","US0288","Matsing","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Dana","US0375","Kalabaw","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Dawson","US0376","Kalabaw","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Katie","US0377","Kalabaw","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"RC","US0378","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Jeff","US0379","Kalabaw","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Artis","US0380","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Pete","US0381","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Carter","US0382","Kalabaw","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Abi-Maria","US0383","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Malcolm","US0384","Matsing","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Lisa","US0385","Tandang","Original",TRUE
"US","US25","Survivor: Philippines",25,4,3,"Denise","US0386","Matsing","Original",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Michael","US0022","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Jonathan","US0196","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Dana","US0375","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Dawson","US0376","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Katie","US0377","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"RC","US0378","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Jeff","US0379","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Artis","US0380","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Pete","US0381","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Carter","US0382","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Abi-Maria","US0383","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Malcolm","US0384","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Lisa","US0385","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,4,"Denise","US0386","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Michael","US0022","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Jonathan","US0196","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Dawson","US0376","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Katie","US0377","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"RC","US0378","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Jeff","US0379","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Artis","US0380","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Pete","US0381","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Carter","US0382","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Abi-Maria","US0383","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Malcolm","US0384","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Lisa","US0385","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,5,5,"Denise","US0386","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Michael","US0022","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Jonathan","US0196","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Katie","US0377","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"RC","US0378","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Jeff","US0379","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Artis","US0380","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Pete","US0381","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Carter","US0382","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Abi-Maria","US0383","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Malcolm","US0384","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Lisa","US0385","Tandang","Swapped",TRUE
"US","US25","Survivor: Philippines",25,6,6,"Denise","US0386","Kalabaw","Swapped",TRUE
"US","US25","Survivor: Philippines",25,7,7,"Michael","US0022","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,7,7,"Jonathan","US0196","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,7,7,"RC","US0378","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,7,7,"Jeff","US0379","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,7,7,"Artis","US0380","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,7,7,"Pete","US0381","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,7,7,"Carter","US0382","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,7,7,"Abi-Maria","US0383","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,7,7,"Malcolm","US0384","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,7,7,"Lisa","US0385","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,7,7,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,8,8,"Michael","US0022","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,8,8,"Jonathan","US0196","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,8,8,"Jeff","US0379","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,8,8,"Artis","US0380","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,8,8,"Pete","US0381","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,8,8,"Carter","US0382","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,8,8,"Abi-Maria","US0383","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,8,8,"Malcolm","US0384","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,8,8,"Lisa","US0385","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,8,8,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,9,9,"Michael","US0022","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,9,9,"Jonathan","US0196","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,9,9,"Artis","US0380","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,9,9,"Pete","US0381","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,9,9,"Carter","US0382","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,9,9,"Abi-Maria","US0383","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,9,9,"Malcolm","US0384","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,9,9,"Lisa","US0385","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,9,9,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,10,10,"Michael","US0022","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,10,10,"Jonathan","US0196","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,10,10,"Pete","US0381","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,10,10,"Carter","US0382","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,10,10,"Abi-Maria","US0383","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,10,10,"Malcolm","US0384","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,10,10,"Lisa","US0385","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,10,10,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,11,11,"Michael","US0022","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,11,11,"Jonathan","US0196","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,11,11,"Carter","US0382","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,11,11,"Abi-Maria","US0383","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,11,11,"Malcolm","US0384","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,11,11,"Lisa","US0385","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,11,11,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,12,12,"Michael","US0022","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,12,12,"Carter","US0382","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,12,12,"Abi-Maria","US0383","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,12,12,"Malcolm","US0384","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,12,12,"Lisa","US0385","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,12,12,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,13,13,"Michael","US0022","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,13,13,"Abi-Maria","US0383","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,13,13,"Malcolm","US0384","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,13,13,"Lisa","US0385","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,13,13,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,14,14,"Michael","US0022","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,14,14,"Malcolm","US0384","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,14,14,"Lisa","US0385","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,14,14,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,15,15,"Michael","US0022","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,15,15,"Lisa","US0385","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,15,15,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,15,16,"Michael","US0022","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,15,16,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US25","Survivor: Philippines",25,15,17,"Denise","US0386","Dangrayne","Merged",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Erik","US0246","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Corinne","US0259","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Brenda","US0312","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Francesca","US0322","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Andrea","US0333","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Phillip","US0337","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Dawn","US0346","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Cochran","US0348","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Brandon","US0350","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Malcolm","US0384","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Allie","US0387","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Hope","US0388","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Shamar","US0389","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Laura","US0390","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Matt","US0391","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Julia","US0392","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Michael","US0393","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Reynold","US0394","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Eddie","US0395","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,1,0,"Sherri","US0396","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Erik","US0246","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Corinne","US0259","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Brenda","US0312","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Andrea","US0333","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Phillip","US0337","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Dawn","US0346","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Cochran","US0348","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Brandon","US0350","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Malcolm","US0384","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Allie","US0387","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Hope","US0388","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Shamar","US0389","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Laura","US0390","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Matt","US0391","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Julia","US0392","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Michael","US0393","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Reynold","US0394","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Eddie","US0395","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,2,1,"Sherri","US0396","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Erik","US0246","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Corinne","US0259","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Brenda","US0312","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Andrea","US0333","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Phillip","US0337","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Dawn","US0346","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Cochran","US0348","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Brandon","US0350","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Malcolm","US0384","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Hope","US0388","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Shamar","US0389","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Laura","US0390","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Matt","US0391","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Julia","US0392","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Michael","US0393","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Reynold","US0394","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Eddie","US0395","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,3,2,"Sherri","US0396","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Erik","US0246","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Corinne","US0259","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Brenda","US0312","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Andrea","US0333","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Phillip","US0337","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Dawn","US0346","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Cochran","US0348","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Brandon","US0350","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Malcolm","US0384","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Shamar","US0389","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Laura","US0390","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Matt","US0391","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Julia","US0392","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Michael","US0393","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Reynold","US0394","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Eddie","US0395","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,3,"Sherri","US0396","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Erik","US0246","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Corinne","US0259","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Brenda","US0312","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Andrea","US0333","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Phillip","US0337","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Dawn","US0346","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Cochran","US0348","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Brandon","US0350","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Malcolm","US0384","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Laura","US0390","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Matt","US0391","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Julia","US0392","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Michael","US0393","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Reynold","US0394","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Eddie","US0395","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,4,4,"Sherri","US0396","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Erik","US0246","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Corinne","US0259","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Brenda","US0312","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Andrea","US0333","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Phillip","US0337","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Dawn","US0346","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Cochran","US0348","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Brandon","US0350","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Malcolm","US0384","Bikal","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Matt","US0391","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Julia","US0392","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Michael","US0393","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Reynold","US0394","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Eddie","US0395","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,5,5,"Sherri","US0396","Gota","Original",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Erik","US0246","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Corinne","US0259","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Brenda","US0312","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Andrea","US0333","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Phillip","US0337","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Dawn","US0346","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Cochran","US0348","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Malcolm","US0384","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Matt","US0391","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Julia","US0392","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Michael","US0393","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Reynold","US0394","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Eddie","US0395","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,6,6,"Sherri","US0396","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Erik","US0246","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Corinne","US0259","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Brenda","US0312","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Andrea","US0333","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Phillip","US0337","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Dawn","US0346","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Cochran","US0348","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Malcolm","US0384","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Julia","US0392","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Michael","US0393","Bikal","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Reynold","US0394","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Eddie","US0395","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,7,7,"Sherri","US0396","Gota","Swapped",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Erik","US0246","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Corinne","US0259","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Brenda","US0312","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Andrea","US0333","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Phillip","US0337","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Dawn","US0346","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Cochran","US0348","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Malcolm","US0384","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Michael","US0393","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Reynold","US0394","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Eddie","US0395","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,8,8,"Sherri","US0396","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Erik","US0246","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Brenda","US0312","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Andrea","US0333","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Phillip","US0337","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Dawn","US0346","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Cochran","US0348","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Malcolm","US0384","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Michael","US0393","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Reynold","US0394","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Eddie","US0395","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,9,9,"Sherri","US0396","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,10,10,"Erik","US0246","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,10,10,"Brenda","US0312","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,10,10,"Andrea","US0333","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,10,10,"Phillip","US0337","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,10,10,"Dawn","US0346","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,10,10,"Cochran","US0348","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,10,10,"Malcolm","US0384","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,10,10,"Reynold","US0394","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,10,10,"Eddie","US0395","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,10,10,"Sherri","US0396","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,11,11,"Erik","US0246","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,11,11,"Brenda","US0312","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,11,11,"Andrea","US0333","Enil Edam","Merged",TRUE
"US","US26","Survivor: Caramoan",26,11,11,"Dawn","US0346","Enil Edam","Merged",TRUE
