"version","version_season","season_name","season","episode","day","castaway_id","castaway","tribe","tribe_status"
"US","US27","Survivor: Blood vs. Water",27,14,37,"US0358","Monica","Kasama","Merged"
"US","US27","Survivor: Blood vs. Water",27,14,37,"US0274","Tyson","Kasama","Merged"
"US","US27","Survivor: Blood vs. Water",27,14,37,"US0292","Laura M.",NA,"Redemption Island"
"US","US27","Survivor: Blood vs. Water",27,14,37,"US0405","Hayden",NA,"Redemption Island"
"US","US27","Survivor: Blood vs. Water",27,14,38,"US0032","Tina","Kasama","Merged"
"US","US27","Survivor: Blood vs. Water",27,14,38,"US0010","Gervase","Kasama","Merged"
"US","US27","Survivor: Blood vs. Water",27,14,38,"US0358","Monica","Kasama","Merged"
"US","US27","Survivor: Blood vs. Water",27,14,38,"US0274","Tyson","Kasama","Merged"
"US","US27","Survivor: Blood vs. Water",27,15,39,"US0010","Gervase","Kasama","Merged"
"US","US27","Survivor: Blood vs. Water",27,15,39,"US0358","Monica","Kasama","Merged"
"US","US27","Survivor: Blood vs. Water",27,15,39,"US0274","Tyson","Kasama","Merged"
"US","US28","Survivor: Cagayan",28,1,3,"US0411","Cliff","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0412","Lindsey","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0414","Sarah","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0420","Trish","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0423","Woo","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0424","Tony","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0407","David","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0408","Garrett","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0410","J'Tia","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0419","Tasha","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0421","Spencer","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0422","Kass","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0409","Brice","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0413","Alexis","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0415","Morgan","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0416","LJ","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0417","Jeremiah","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,3,"US0418","Jefra","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0411","Cliff","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0412","Lindsey","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0414","Sarah","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0420","Trish","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0423","Woo","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0424","Tony","Aparri","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0408","Garrett","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0410","J'Tia","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0419","Tasha","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0421","Spencer","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0422","Kass","Luzon","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0409","Brice","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0413","Alexis","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0415","Morgan","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0416","LJ","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0417","Jeremiah","Solana","Original"
"US","US28","Survivor: Cagayan",28,1,6,"US0418","Jefra","Solana","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0411","Cliff","Aparri","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0412","Lindsey","Aparri","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0414","Sarah","Aparri","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0420","Trish","Aparri","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0423","Woo","Aparri","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0424","Tony","Aparri","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0410","J'Tia","Luzon","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0419","Tasha","Luzon","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0421","Spencer","Luzon","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0422","Kass","Luzon","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0409","Brice","Solana","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0413","Alexis","Solana","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0415","Morgan","Solana","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0416","LJ","Solana","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0417","Jeremiah","Solana","Original"
"US","US28","Survivor: Cagayan",28,2,8,"US0418","Jefra","Solana","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0411","Cliff","Aparri","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0412","Lindsey","Aparri","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0414","Sarah","Aparri","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0420","Trish","Aparri","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0423","Woo","Aparri","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0424","Tony","Aparri","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0410","J'Tia","Luzon","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0419","Tasha","Luzon","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0421","Spencer","Luzon","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0422","Kass","Luzon","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0413","Alexis","Solana","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0415","Morgan","Solana","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0416","LJ","Solana","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0417","Jeremiah","Solana","Original"
"US","US28","Survivor: Cagayan",28,3,11,"US0418","Jefra","Solana","Original"
"US","US28","Survivor: Cagayan",28,4,14,"US0413","Alexis","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0414","Sarah","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0415","Morgan","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0417","Jeremiah","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0419","Tasha","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0421","Spencer","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0422","Kass","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0411","Cliff","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0412","Lindsey","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0416","LJ","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0418","Jefra","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0420","Trish","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0423","Woo","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,4,14,"US0424","Tony","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0413","Alexis","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0414","Sarah","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0415","Morgan","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0417","Jeremiah","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0419","Tasha","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0421","Spencer","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0422","Kass","Aparri","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0416","LJ","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0418","Jefra","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0420","Trish","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0423","Woo","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,5,16,"US0424","Tony","Solana","Swapped"
"US","US28","Survivor: Cagayan",28,6,19,"US0414","Sarah","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,6,19,"US0415","Morgan","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,6,19,"US0416","LJ","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,6,19,"US0417","Jeremiah","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,6,19,"US0418","Jefra","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,6,19,"US0419","Tasha","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,6,19,"US0420","Trish","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,6,19,"US0421","Spencer","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,6,19,"US0422","Kass","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,6,19,"US0423","Woo","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,6,19,"US0424","Tony","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,7,22,"US0415","Morgan","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,7,22,"US0416","LJ","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,7,22,"US0417","Jeremiah","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,7,22,"US0418","Jefra","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,7,22,"US0419","Tasha","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,7,22,"US0420","Trish","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,7,22,"US0421","Spencer","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,7,22,"US0422","Kass","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,7,22,"US0423","Woo","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,7,22,"US0424","Tony","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,8,25,"US0416","LJ","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,8,25,"US0417","Jeremiah","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,8,25,"US0418","Jefra","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,8,25,"US0419","Tasha","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,8,25,"US0420","Trish","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,8,25,"US0421","Spencer","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,8,25,"US0422","Kass","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,8,25,"US0423","Woo","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,8,25,"US0424","Tony","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,9,28,"US0417","Jeremiah","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,9,28,"US0418","Jefra","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,9,28,"US0419","Tasha","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,9,28,"US0420","Trish","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,9,28,"US0421","Spencer","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,9,28,"US0422","Kass","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,9,28,"US0423","Woo","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,9,28,"US0424","Tony","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,10,30,"US0418","Jefra","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,10,30,"US0419","Tasha","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,10,30,"US0420","Trish","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,10,30,"US0421","Spencer","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,10,30,"US0422","Kass","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,10,30,"US0423","Woo","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,10,30,"US0424","Tony","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,11,33,"US0419","Tasha","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,11,33,"US0420","Trish","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,11,33,"US0421","Spencer","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,11,33,"US0422","Kass","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,11,33,"US0423","Woo","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,11,33,"US0424","Tony","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,12,36,"US0420","Trish","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,12,36,"US0421","Spencer","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,12,36,"US0422","Kass","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,12,36,"US0423","Woo","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,12,36,"US0424","Tony","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,13,37,"US0421","Spencer","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,13,37,"US0422","Kass","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,13,37,"US0423","Woo","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,13,37,"US0424","Tony","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,13,38,"US0422","Kass","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,13,38,"US0423","Woo","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,13,38,"US0424","Tony","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,14,39,"US0423","Woo","Solarrion","Merged"
"US","US28","Survivor: Cagayan",28,14,39,"US0424","Tony","Solarrion","Merged"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0425","Nadiya","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0426","Val","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0427","John","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0430","Dale","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0432","Josh","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0434","Wes","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0436","Alec","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0438","Baylor","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0441","Jaclyn","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0428","Drew","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0429","Kelley","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0431","Julie","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0433","Jeremy","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0435","Reed","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0437","Jon","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0439","Keith","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0440","Missy","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,1,3,"US0442","Natalie","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0426","Val","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0427","John","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0430","Dale","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0432","Josh","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0434","Wes","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0436","Alec","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0438","Baylor","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0441","Jaclyn","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0428","Drew","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0429","Kelley","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0431","Julie","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0433","Jeremy","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0435","Reed","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0437","Jon","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0439","Keith","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0440","Missy","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,2,6,"US0442","Natalie","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0427","John","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0430","Dale","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0432","Josh","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0434","Wes","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0436","Alec","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0438","Baylor","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0441","Jaclyn","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0428","Drew","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0429","Kelley","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0431","Julie","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0433","Jeremy","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0435","Reed","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0437","Jon","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0439","Keith","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0440","Missy","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,3,8,"US0442","Natalie","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0430","Dale","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0432","Josh","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0434","Wes","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0436","Alec","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0438","Baylor","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0441","Jaclyn","Coyopa","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0428","Drew","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0429","Kelley","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0431","Julie","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0433","Jeremy","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0435","Reed","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0437","Jon","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0439","Keith","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0440","Missy","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,4,10,"US0442","Natalie","Hunahpu","Original"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0429","Kelley","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0430","Dale","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0437","Jon","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0438","Baylor","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0439","Keith","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0440","Missy","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0441","Jaclyn","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0431","Julie","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0432","Josh","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0433","Jeremy","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0434","Wes","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0435","Reed","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0436","Alec","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,5,13,"US0442","Natalie","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0430","Dale","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0437","Jon","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0438","Baylor","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0439","Keith","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0440","Missy","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0441","Jaclyn","Coyopa","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0431","Julie","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0432","Josh","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0433","Jeremy","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0434","Wes","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0435","Reed","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0436","Alec","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,6,15,"US0442","Natalie","Hunahpu","Swapped"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0431","Julie","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0432","Josh","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0433","Jeremy","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0434","Wes","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0435","Reed","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0436","Alec","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0437","Jon","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0438","Baylor","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0439","Keith","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0440","Missy","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0441","Jaclyn","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,7,18,"US0442","Natalie","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0432","Josh","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0433","Jeremy","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0434","Wes","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0435","Reed","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0436","Alec","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0437","Jon","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0438","Baylor","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0439","Keith","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0440","Missy","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0441","Jaclyn","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,8,21,"US0442","Natalie","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,9,24,"US0433","Jeremy","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,9,24,"US0434","Wes","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,9,24,"US0435","Reed","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,9,24,"US0436","Alec","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,9,24,"US0437","Jon","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,9,24,"US0438","Baylor","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,9,24,"US0439","Keith","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,9,24,"US0440","Missy","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,9,24,"US0441","Jaclyn","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,9,24,"US0442","Natalie","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,10,26,"US0434","Wes","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,10,26,"US0435","Reed","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,10,26,"US0436","Alec","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,10,26,"US0437","Jon","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,10,26,"US0438","Baylor","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,10,26,"US0439","Keith","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,10,26,"US0440","Missy","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,10,26,"US0441","Jaclyn","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,10,26,"US0442","Natalie","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,11,29,"US0435","Reed","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,11,29,"US0436","Alec","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,11,29,"US0437","Jon","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,11,29,"US0438","Baylor","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,11,29,"US0439","Keith","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,11,29,"US0440","Missy","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,11,29,"US0441","Jaclyn","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,11,29,"US0442","Natalie","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,12,32,"US0436","Alec","Huyopa","Merged"
"US","US29","Survivor: San Juan del Sur",29,12,32,"US0437","Jon","Huyopa","Merged"
