"version","version_season","season_name","season","episode","castaway","castaway_id","confessional_count"
"US","US21","Survivor: Nicaragua",21,1,"Fabio","US0321",3
"US","US21","Survivor: Nicaragua",21,1,"Holly","US0318",2
"US","US21","Survivor: Nicaragua",21,1,"Jane","US0316",1
"US","US21","Survivor: Nicaragua",21,1,"Jill","US0309",0
"US","US21","Survivor: Nicaragua",21,1,"Jimmy J.","US0304",7
"US","US21","Survivor: Nicaragua",21,1,"Jimmy T.","US0305",3
"US","US21","Survivor: Nicaragua",21,1,"Kelly B.","US0307",3
"US","US21","Survivor: Nicaragua",21,1,"Marty","US0311",3
"US","US21","Survivor: Nicaragua",21,1,"NaOnka","US0313",2
"US","US21","Survivor: Nicaragua",21,1,"Purple Kelly","US0314",0
"US","US21","Survivor: Nicaragua",21,1,"Sash","US0319",1
"US","US21","Survivor: Nicaragua",21,1,"Shannon","US0303",5
"US","US21","Survivor: Nicaragua",21,1,"Tyrone","US0306",0
"US","US21","Survivor: Nicaragua",21,1,"Wendy","US0302",2
"US","US21","Survivor: Nicaragua",21,1,"Yve","US0308",0
"US","US21","Survivor: Nicaragua",21,2,"Alina","US0310",3
"US","US21","Survivor: Nicaragua",21,2,"Benry","US0315",0
"US","US21","Survivor: Nicaragua",21,2,"Brenda","US0312",2
"US","US21","Survivor: Nicaragua",21,2,"Chase","US0320",2
"US","US21","Survivor: Nicaragua",21,2,"Dan","US0317",3
"US","US21","Survivor: Nicaragua",21,2,"Fabio","US0321",2
"US","US21","Survivor: Nicaragua",21,2,"Holly","US0318",6
"US","US21","Survivor: Nicaragua",21,2,"Jane","US0316",0
"US","US21","Survivor: Nicaragua",21,2,"Jill","US0309",4
"US","US21","Survivor: Nicaragua",21,2,"Jimmy J.","US0304",4
"US","US21","Survivor: Nicaragua",21,2,"Jimmy T.","US0305",3
"US","US21","Survivor: Nicaragua",21,2,"Kelly B.","US0307",0
"US","US21","Survivor: Nicaragua",21,2,"Marty","US0311",4
"US","US21","Survivor: Nicaragua",21,2,"NaOnka","US0313",6
"US","US21","Survivor: Nicaragua",21,2,"Purple Kelly","US0314",0
"US","US21","Survivor: Nicaragua",21,2,"Sash","US0319",2
"US","US21","Survivor: Nicaragua",21,2,"Shannon","US0303",4
"US","US21","Survivor: Nicaragua",21,2,"Tyrone","US0306",1
"US","US21","Survivor: Nicaragua",21,2,"Yve","US0308",0
"US","US21","Survivor: Nicaragua",21,3,"Alina","US0310",1
"US","US21","Survivor: Nicaragua",21,3,"Benry","US0315",0
"US","US21","Survivor: Nicaragua",21,3,"Brenda","US0312",1
"US","US21","Survivor: Nicaragua",21,3,"Chase","US0320",0
"US","US21","Survivor: Nicaragua",21,3,"Dan","US0317",2
"US","US21","Survivor: Nicaragua",21,3,"Fabio","US0321",1
"US","US21","Survivor: Nicaragua",21,3,"Holly","US0318",0
"US","US21","Survivor: Nicaragua",21,3,"Jane","US0316",1
"US","US21","Survivor: Nicaragua",21,3,"Jill","US0309",4
"US","US21","Survivor: Nicaragua",21,3,"Jimmy J.","US0304",1
"US","US21","Survivor: Nicaragua",21,3,"Jimmy T.","US0305",2
"US","US21","Survivor: Nicaragua",21,3,"Kelly B.","US0307",2
"US","US21","Survivor: Nicaragua",21,3,"Marty","US0311",8
"US","US21","Survivor: Nicaragua",21,3,"NaOnka","US0313",7
"US","US21","Survivor: Nicaragua",21,3,"Purple Kelly","US0314",0
"US","US21","Survivor: Nicaragua",21,3,"Sash","US0319",0
"US","US21","Survivor: Nicaragua",21,3,"Tyrone","US0306",3
"US","US21","Survivor: Nicaragua",21,3,"Yve","US0308",2
"US","US21","Survivor: Nicaragua",21,4,"Alina","US0310",2
"US","US21","Survivor: Nicaragua",21,4,"Benry","US0315",0
"US","US21","Survivor: Nicaragua",21,4,"Brenda","US0312",2
"US","US21","Survivor: Nicaragua",21,4,"Chase","US0320",2
"US","US21","Survivor: Nicaragua",21,4,"Dan","US0317",1
"US","US21","Survivor: Nicaragua",21,4,"Fabio","US0321",0
"US","US21","Survivor: Nicaragua",21,4,"Holly","US0318",0
"US","US21","Survivor: Nicaragua",21,4,"Jane","US0316",2
"US","US21","Survivor: Nicaragua",21,4,"Jill","US0309",3
"US","US21","Survivor: Nicaragua",21,4,"Jimmy T.","US0305",3
"US","US21","Survivor: Nicaragua",21,4,"Kelly B.","US0307",1
"US","US21","Survivor: Nicaragua",21,4,"Marty","US0311",5
"US","US21","Survivor: Nicaragua",21,4,"NaOnka","US0313",4
"US","US21","Survivor: Nicaragua",21,4,"Purple Kelly","US0314",0
"US","US21","Survivor: Nicaragua",21,4,"Sash","US0319",0
"US","US21","Survivor: Nicaragua",21,4,"Tyrone","US0306",2
"US","US21","Survivor: Nicaragua",21,4,"Yve","US0308",1
"US","US21","Survivor: Nicaragua",21,5,"Alina","US0310",3
"US","US21","Survivor: Nicaragua",21,5,"Benry","US0315",3
"US","US21","Survivor: Nicaragua",21,5,"Brenda","US0312",1
"US","US21","Survivor: Nicaragua",21,5,"Chase","US0320",0
"US","US21","Survivor: Nicaragua",21,5,"Dan","US0317",0
"US","US21","Survivor: Nicaragua",21,5,"Fabio","US0321",1
"US","US21","Survivor: Nicaragua",21,5,"Holly","US0318",5
"US","US21","Survivor: Nicaragua",21,5,"Jane","US0316",2
"US","US21","Survivor: Nicaragua",21,5,"Jill","US0309",0
"US","US21","Survivor: Nicaragua",21,5,"Kelly B.","US0307",0
"US","US21","Survivor: Nicaragua",21,5,"Marty","US0311",4
"US","US21","Survivor: Nicaragua",21,5,"NaOnka","US0313",6
"US","US21","Survivor: Nicaragua",21,5,"Purple Kelly","US0314",0
"US","US21","Survivor: Nicaragua",21,5,"Sash","US0319",0
"US","US21","Survivor: Nicaragua",21,5,"Tyrone","US0306",2
"US","US21","Survivor: Nicaragua",21,5,"Yve","US0308",0
"US","US21","Survivor: Nicaragua",21,6,"Alina","US0310",1
"US","US21","Survivor: Nicaragua",21,6,"Benry","US0315",1
"US","US21","Survivor: Nicaragua",21,6,"Brenda","US0312",5
"US","US21","Survivor: Nicaragua",21,6,"Chase","US0320",2
"US","US21","Survivor: Nicaragua",21,6,"Dan","US0317",1
"US","US21","Survivor: Nicaragua",21,6,"Fabio","US0321",2
"US","US21","Survivor: Nicaragua",21,6,"Holly","US0318",3
"US","US21","Survivor: Nicaragua",21,6,"Jane","US0316",1
"US","US21","Survivor: Nicaragua",21,6,"Jill","US0309",1
"US","US21","Survivor: Nicaragua",21,6,"Kelly B.","US0307",1
"US","US21","Survivor: Nicaragua",21,6,"Marty","US0311",4
"US","US21","Survivor: Nicaragua",21,6,"NaOnka","US0313",2
"US","US21","Survivor: Nicaragua",21,6,"Purple Kelly","US0314",0
"US","US21","Survivor: Nicaragua",21,6,"Sash","US0319",2
"US","US21","Survivor: Nicaragua",21,6,"Yve","US0308",3
"US","US21","Survivor: Nicaragua",21,7,"Alina","US0310",0
"US","US21","Survivor: Nicaragua",21,7,"Benry","US0315",0
"US","US21","Survivor: Nicaragua",21,7,"Brenda","US0312",1
"US","US21","Survivor: Nicaragua",21,7,"Chase","US0320",2
"US","US21","Survivor: Nicaragua",21,7,"Dan","US0317",0
"US","US21","Survivor: Nicaragua",21,7,"Fabio","US0321",1
"US","US21","Survivor: Nicaragua",21,7,"Holly","US0318",2
"US","US21","Survivor: Nicaragua",21,7,"Jane","US0316",4
"US","US21","Survivor: Nicaragua",21,7,"Jill","US0309",2
"US","US21","Survivor: Nicaragua",21,7,"Marty","US0311",3
"US","US21","Survivor: Nicaragua",21,7,"NaOnka","US0313",3
"US","US21","Survivor: Nicaragua",21,7,"Purple Kelly","US0314",1
"US","US21","Survivor: Nicaragua",21,7,"Sash","US0319",2
"US","US21","Survivor: Nicaragua",21,8,"Alina","US0310",4
"US","US21","Survivor: Nicaragua",21,8,"Benry","US0315",1
"US","US21","Survivor: Nicaragua",21,8,"Brenda","US0312",5
"US","US21","Survivor: Nicaragua",21,8,"Chase","US0320",1
"US","US21","Survivor: Nicaragua",21,8,"Dan","US0317",0
"US","US21","Survivor: Nicaragua",21,8,"Fabio","US0321",1
"US","US21","Survivor: Nicaragua",21,8,"Holly","US0318",1
"US","US21","Survivor: Nicaragua",21,8,"Jane","US0316",3
"US","US21","Survivor: Nicaragua",21,8,"Marty","US0311",7
"US","US21","Survivor: Nicaragua",21,8,"NaOnka","US0313",8
"US","US21","Survivor: Nicaragua",21,8,"Purple Kelly","US0314",0
"US","US21","Survivor: Nicaragua",21,8,"Sash","US0319",2
"US","US21","Survivor: Nicaragua",21,9,"Benry","US0315",2
"US","US21","Survivor: Nicaragua",21,9,"Brenda","US0312",4
"US","US21","Survivor: Nicaragua",21,9,"Chase","US0320",2
"US","US21","Survivor: Nicaragua",21,9,"Dan","US0317",1
"US","US21","Survivor: Nicaragua",21,9,"Fabio","US0321",1
"US","US21","Survivor: Nicaragua",21,9,"Holly","US0318",0
"US","US21","Survivor: Nicaragua",21,9,"Jane","US0316",4
"US","US21","Survivor: Nicaragua",21,9,"Marty","US0311",4
"US","US21","Survivor: Nicaragua",21,9,"NaOnka","US0313",3
"US","US21","Survivor: Nicaragua",21,9,"Purple Kelly","US0314",0
"US","US21","Survivor: Nicaragua",21,9,"Sash","US0319",1
"US","US21","Survivor: Nicaragua",21,10,"Benry","US0315",5
"US","US21","Survivor: Nicaragua",21,10,"Brenda","US0312",4
"US","US21","Survivor: Nicaragua",21,10,"Chase","US0320",4
"US","US21","Survivor: Nicaragua",21,10,"Dan","US0317",1
"US","US21","Survivor: Nicaragua",21,10,"Fabio","US0321",4
"US","US21","Survivor: Nicaragua",21,10,"Holly","US0318",3
"US","US21","Survivor: Nicaragua",21,10,"Jane","US0316",6
"US","US21","Survivor: Nicaragua",21,10,"NaOnka","US0313",4
"US","US21","Survivor: Nicaragua",21,10,"Purple Kelly","US0314",0
"US","US21","Survivor: Nicaragua",21,10,"Sash","US0319",2
"US","US21","Survivor: Nicaragua",21,12,"Benry","US0315",2
"US","US21","Survivor: Nicaragua",21,12,"Chase","US0320",3
"US","US21","Survivor: Nicaragua",21,12,"Dan","US0317",1
"US","US21","Survivor: Nicaragua",21,12,"Fabio","US0321",3
"US","US21","Survivor: Nicaragua",21,12,"Holly","US0318",2
"US","US21","Survivor: Nicaragua",21,12,"Jane","US0316",2
"US","US21","Survivor: Nicaragua",21,12,"NaOnka","US0313",5
"US","US21","Survivor: Nicaragua",21,12,"Purple Kelly","US0314",4
"US","US21","Survivor: Nicaragua",21,12,"Sash","US0319",1
"US","US21","Survivor: Nicaragua",21,13,"Benry","US0315",6
"US","US21","Survivor: Nicaragua",21,13,"Chase","US0320",3
"US","US21","Survivor: Nicaragua",21,13,"Dan","US0317",1
"US","US21","Survivor: Nicaragua",21,13,"Fabio","US0321",2
"US","US21","Survivor: Nicaragua",21,13,"Holly","US0318",2
"US","US21","Survivor: Nicaragua",21,13,"Jane","US0316",5
"US","US21","Survivor: Nicaragua",21,13,"Sash","US0319",7
"US","US21","Survivor: Nicaragua",21,14,"Chase","US0320",6
"US","US21","Survivor: Nicaragua",21,14,"Dan","US0317",1
"US","US21","Survivor: Nicaragua",21,14,"Fabio","US0321",5
"US","US21","Survivor: Nicaragua",21,14,"Holly","US0318",2
"US","US21","Survivor: Nicaragua",21,14,"Jane","US0316",2
"US","US21","Survivor: Nicaragua",21,14,"Sash","US0319",2
"US","US21","Survivor: Nicaragua",21,15,"Chase","US0320",7
"US","US21","Survivor: Nicaragua",21,15,"Dan","US0317",1
"US","US21","Survivor: Nicaragua",21,15,"Fabio","US0321",14
"US","US21","Survivor: Nicaragua",21,15,"Holly","US0318",4
"US","US21","Survivor: Nicaragua",21,15,"Sash","US0319",9
"US","US22","Survivor: Redemption Island",22,1,"Andrea","US0333",1
"US","US22","Survivor: Redemption Island",22,1,"Ashley","US0335",1
"US","US22","Survivor: Redemption Island",22,1,"Boston Rob","US0055",1
"US","US22","Survivor: Redemption Island",22,1,"David","US0329",1
"US","US22","Survivor: Redemption Island",22,1,"Francesca","US0322",7
"US","US22","Survivor: Redemption Island",22,1,"Grant","US0334",0
"US","US22","Survivor: Redemption Island",22,1,"Julie","US0330",0
"US","US22","Survivor: Redemption Island",22,1,"Krista","US0325",0
"US","US22","Survivor: Redemption Island",22,1,"Kristina","US0324",8
"US","US22","Survivor: Redemption Island",22,1,"Matt","US0323",2
"US","US22","Survivor: Redemption Island",22,1,"Mike","US0328",3
"US","US22","Survivor: Redemption Island",22,1,"Natalie","US0336",1
"US","US22","Survivor: Redemption Island",22,1,"Phillip","US0337",4
"US","US22","Survivor: Redemption Island",22,1,"Ralph","US0331",2
"US","US22","Survivor: Redemption Island",22,1,"Russell","US0300",3
"US","US22","Survivor: Redemption Island",22,1,"Sarita","US0327",0
"US","US22","Survivor: Redemption Island",22,1,"Stephanie","US0326",3
"US","US22","Survivor: Redemption Island",22,1,"Steve","US0332",0
"US","US22","Survivor: Redemption Island",22,2,"Andrea","US0333",2
"US","US22","Survivor: Redemption Island",22,2,"Ashley","US0335",0
"US","US22","Survivor: Redemption Island",22,2,"Boston Rob","US0055",12
"US","US22","Survivor: Redemption Island",22,2,"David","US0329",0
"US","US22","Survivor: Redemption Island",22,2,"Francesca","US0322",4
"US","US22","Survivor: Redemption Island",22,2,"Grant","US0334",1
"US","US22","Survivor: Redemption Island",22,2,"Julie","US0330",0
"US","US22","Survivor: Redemption Island",22,2,"Krista","US0325",0
"US","US22","Survivor: Redemption Island",22,2,"Kristina","US0324",2
"US","US22","Survivor: Redemption Island",22,2,"Matt","US0323",2
"US","US22","Survivor: Redemption Island",22,2,"Mike","US0328",1
"US","US22","Survivor: Redemption Island",22,2,"Natalie","US0336",1
"US","US22","Survivor: Redemption Island",22,2,"Phillip","US0337",1
"US","US22","Survivor: Redemption Island",22,2,"Ralph","US0331",3
"US","US22","Survivor: Redemption Island",22,2,"Russell","US0300",5
"US","US22","Survivor: Redemption Island",22,2,"Sarita","US0327",0
"US","US22","Survivor: Redemption Island",22,2,"Stephanie","US0326",0
"US","US22","Survivor: Redemption Island",22,2,"Steve","US0332",0
"US","US22","Survivor: Redemption Island",22,3,"Andrea","US0333",2
"US","US22","Survivor: Redemption Island",22,3,"Ashley","US0335",0
"US","US22","Survivor: Redemption Island",22,3,"Boston Rob","US0055",7
"US","US22","Survivor: Redemption Island",22,3,"David","US0329",3
"US","US22","Survivor: Redemption Island",22,3,"Francesca","US0322",1
"US","US22","Survivor: Redemption Island",22,3,"Grant","US0334",0
"US","US22","Survivor: Redemption Island",22,3,"Julie","US0330",3
"US","US22","Survivor: Redemption Island",22,3,"Krista","US0325",0
"US","US22","Survivor: Redemption Island",22,3,"Kristina","US0324",0
"US","US22","Survivor: Redemption Island",22,3,"Matt","US0323",1
"US","US22","Survivor: Redemption Island",22,3,"Mike","US0328",1
"US","US22","Survivor: Redemption Island",22,3,"Natalie","US0336",0
"US","US22","Survivor: Redemption Island",22,3,"Phillip","US0337",0
"US","US22","Survivor: Redemption Island",22,3,"Ralph","US0331",2
"US","US22","Survivor: Redemption Island",22,3,"Russell","US0300",5
"US","US22","Survivor: Redemption Island",22,3,"Sarita","US0327",0
"US","US22","Survivor: Redemption Island",22,3,"Stephanie","US0326",2
"US","US22","Survivor: Redemption Island",22,3,"Steve","US0332",4
"US","US22","Survivor: Redemption Island",22,4,"Andrea","US0333",0
"US","US22","Survivor: Redemption Island",22,4,"Ashley","US0335",1
"US","US22","Survivor: Redemption Island",22,4,"Boston Rob","US0055",9
"US","US22","Survivor: Redemption Island",22,4,"David","US0329",2
"US","US22","Survivor: Redemption Island",22,4,"Grant","US0334",2
"US","US22","Survivor: Redemption Island",22,4,"Julie","US0330",2
"US","US22","Survivor: Redemption Island",22,4,"Krista","US0325",1
"US","US22","Survivor: Redemption Island",22,4,"Kristina","US0324",3
"US","US22","Survivor: Redemption Island",22,4,"Matt","US0323",2
"US","US22","Survivor: Redemption Island",22,4,"Mike","US0328",2
"US","US22","Survivor: Redemption Island",22,4,"Natalie","US0336",2
"US","US22","Survivor: Redemption Island",22,4,"Phillip","US0337",5
"US","US22","Survivor: Redemption Island",22,4,"Ralph","US0331",3
"US","US22","Survivor: Redemption Island",22,4,"Russell","US0300",3
"US","US22","Survivor: Redemption Island",22,4,"Sarita","US0327",1
"US","US22","Survivor: Redemption Island",22,4,"Stephanie","US0326",1
"US","US22","Survivor: Redemption Island",22,4,"Steve","US0332",0
"US","US22","Survivor: Redemption Island",22,5,"Andrea","US0333",2
"US","US22","Survivor: Redemption Island",22,5,"Ashley","US0335",3
"US","US22","Survivor: Redemption Island",22,5,"Boston Rob","US0055",5
"US","US22","Survivor: Redemption Island",22,5,"David","US0329",1
"US","US22","Survivor: Redemption Island",22,5,"Grant","US0334",1
"US","US22","Survivor: Redemption Island",22,5,"Julie","US0330",4
"US","US22","Survivor: Redemption Island",22,5,"Krista","US0325",3
"US","US22","Survivor: Redemption Island",22,5,"Kristina","US0324",0
"US","US22","Survivor: Redemption Island",22,5,"Matt","US0323",0
"US","US22","Survivor: Redemption Island",22,5,"Mike","US0328",2
"US","US22","Survivor: Redemption Island",22,5,"Natalie","US0336",0
"US","US22","Survivor: Redemption Island",22,5,"Phillip","US0337",4
"US","US22","Survivor: Redemption Island",22,5,"Ralph","US0331",0
"US","US22","Survivor: Redemption Island",22,5,"Sarita","US0327",2
"US","US22","Survivor: Redemption Island",22,5,"Stephanie","US0326",4
"US","US22","Survivor: Redemption Island",22,5,"Steve","US0332",2
"US","US22","Survivor: Redemption Island",22,6,"Andrea","US0333",1
"US","US22","Survivor: Redemption Island",22,6,"Ashley","US0335",3
"US","US22","Survivor: Redemption Island",22,6,"Boston Rob","US0055",3
"US","US22","Survivor: Redemption Island",22,6,"David","US0329",2
"US","US22","Survivor: Redemption Island",22,6,"Grant","US0334",0
"US","US22","Survivor: Redemption Island",22,6,"Julie","US0330",1
"US","US22","Survivor: Redemption Island",22,6,"Krista","US0325",2
"US","US22","Survivor: Redemption Island",22,6,"Matt","US0323",3
"US","US22","Survivor: Redemption Island",22,6,"Mike","US0328",1
"US","US22","Survivor: Redemption Island",22,6,"Natalie","US0336",0
"US","US22","Survivor: Redemption Island",22,6,"Phillip","US0337",3
"US","US22","Survivor: Redemption Island",22,6,"Ralph","US0331",1
"US","US22","Survivor: Redemption Island",22,6,"Sarita","US0327",1
"US","US22","Survivor: Redemption Island",22,6,"Stephanie","US0326",5
"US","US22","Survivor: Redemption Island",22,6,"Steve","US0332",5
"US","US22","Survivor: Redemption Island",22,7,"Andrea","US0333",0
"US","US22","Survivor: Redemption Island",22,7,"Ashley","US0335",0
"US","US22","Survivor: Redemption Island",22,7,"Boston Rob","US0055",8
"US","US22","Survivor: Redemption Island",22,7,"David","US0329",2
"US","US22","Survivor: Redemption Island",22,7,"Grant","US0334",1
"US","US22","Survivor: Redemption Island",22,7,"Julie","US0330",0
"US","US22","Survivor: Redemption Island",22,7,"Matt","US0323",1
"US","US22","Survivor: Redemption Island",22,7,"Mike","US0328",3
"US","US22","Survivor: Redemption Island",22,7,"Natalie","US0336",0
"US","US22","Survivor: Redemption Island",22,7,"Phillip","US0337",5
"US","US22","Survivor: Redemption Island",22,7,"Ralph","US0331",2
"US","US22","Survivor: Redemption Island",22,7,"Sarita","US0327",5
"US","US22","Survivor: Redemption Island",22,7,"Stephanie","US0326",0
"US","US22","Survivor: Redemption Island",22,7,"Steve","US0332",2
"US","US22","Survivor: Redemption Island",22,8,"Andrea","US0333",3
"US","US22","Survivor: Redemption Island",22,8,"Ashley","US0335",0
"US","US22","Survivor: Redemption Island",22,8,"Boston Rob","US0055",5
"US","US22","Survivor: Redemption Island",22,8,"David","US0329",0
"US","US22","Survivor: Redemption Island",22,8,"Grant","US0334",1
"US","US22","Survivor: Redemption Island",22,8,"Julie","US0330",2
"US","US22","Survivor: Redemption Island",22,8,"Matt","US0323",9
"US","US22","Survivor: Redemption Island",22,8,"Mike","US0328",5
"US","US22","Survivor: Redemption Island",22,8,"Natalie","US0336",0
"US","US22","Survivor: Redemption Island",22,8,"Phillip","US0337",2
"US","US22","Survivor: Redemption Island",22,8,"Ralph","US0331",0
"US","US22","Survivor: Redemption Island",22,8,"Sarita","US0327",2
"US","US22","Survivor: Redemption Island",22,8,"Steve","US0332",2
"US","US22","Survivor: Redemption Island",22,9,"Andrea","US0333",0
"US","US22","Survivor: Redemption Island",22,9,"Ashley","US0335",0
"US","US22","Survivor: Redemption Island",22,9,"Boston Rob","US0055",8
"US","US22","Survivor: Redemption Island",22,9,"David","US0329",5
"US","US22","Survivor: Redemption Island",22,9,"Grant","US0334",1
"US","US22","Survivor: Redemption Island",22,9,"Julie","US0330",2
"US","US22","Survivor: Redemption Island",22,9,"Matt","US0323",1
"US","US22","Survivor: Redemption Island",22,9,"Mike","US0328",3
"US","US22","Survivor: Redemption Island",22,9,"Natalie","US0336",0
"US","US22","Survivor: Redemption Island",22,9,"Phillip","US0337",1
"US","US22","Survivor: Redemption Island",22,9,"Ralph","US0331",2
"US","US22","Survivor: Redemption Island",22,9,"Steve","US0332",0
"US","US22","Survivor: Redemption Island",22,10,"Andrea","US0333",1
"US","US22","Survivor: Redemption Island",22,10,"Ashley","US0335",1
"US","US22","Survivor: Redemption Island",22,10,"Boston Rob","US0055",3
"US","US22","Survivor: Redemption Island",22,10,"Grant","US0334",0
"US","US22","Survivor: Redemption Island",22,10,"Julie","US0330",3
"US","US22","Survivor: Redemption Island",22,10,"Matt","US0323",4
"US","US22","Survivor: Redemption Island",22,10,"Mike","US0328",0
"US","US22","Survivor: Redemption Island",22,10,"Natalie","US0336",0
"US","US22","Survivor: Redemption Island",22,10,"Phillip","US0337",4
"US","US22","Survivor: Redemption Island",22,10,"Ralph","US0331",0
"US","US22","Survivor: Redemption Island",22,10,"Steve","US0332",4
"US","US22","Survivor: Redemption Island",22,11,"Andrea","US0333",5
"US","US22","Survivor: Redemption Island",22,11,"Ashley","US0335",1
"US","US22","Survivor: Redemption Island",22,11,"Boston Rob","US0055",4
"US","US22","Survivor: Redemption Island",22,11,"Grant","US0334",2
"US","US22","Survivor: Redemption Island",22,11,"Julie","US0330",0
"US","US22","Survivor: Redemption Island",22,11,"Matt","US0323",2
"US","US22","Survivor: Redemption Island",22,11,"Mike","US0328",1
"US","US22","Survivor: Redemption Island",22,11,"Natalie","US0336",0
"US","US22","Survivor: Redemption Island",22,11,"Phillip","US0337",4
"US","US22","Survivor: Redemption Island",22,11,"Ralph","US0331",2
"US","US22","Survivor: Redemption Island",22,11,"Steve","US0332",3
"US","US22","Survivor: Redemption Island",22,12,"Andrea","US0333",2
"US","US22","Survivor: Redemption Island",22,12,"Ashley","US0335",5
"US","US22","Survivor: Redemption Island",22,12,"Boston Rob","US0055",6
"US","US22","Survivor: Redemption Island",22,12,"Grant","US0334",1
"US","US22","Survivor: Redemption Island",22,12,"Matt","US0323",2
"US","US22","Survivor: Redemption Island",22,12,"Mike","US0328",4
"US","US22","Survivor: Redemption Island",22,12,"Natalie","US0336",3
"US","US22","Survivor: Redemption Island",22,12,"Phillip","US0337",3
"US","US22","Survivor: Redemption Island",22,12,"Ralph","US0331",2
"US","US22","Survivor: Redemption Island",22,12,"Steve","US0332",1
"US","US22","Survivor: Redemption Island",22,13,"Andrea","US0333",0
"US","US22","Survivor: Redemption Island",22,13,"Ashley","US0335",4
"US","US22","Survivor: Redemption Island",22,13,"Boston Rob","US0055",12
"US","US22","Survivor: Redemption Island",22,13,"Grant","US0334",4
"US","US22","Survivor: Redemption Island",22,13,"Matt","US0323",1
"US","US22","Survivor: Redemption Island",22,13,"Mike","US0328",0
"US","US22","Survivor: Redemption Island",22,13,"Natalie","US0336",2
"US","US22","Survivor: Redemption Island",22,13,"Phillip","US0337",0
"US","US22","Survivor: Redemption Island",22,13,"Ralph","US0331",1
"US","US22","Survivor: Redemption Island",22,14,"Andrea","US0333",5
"US","US22","Survivor: Redemption Island",22,14,"Ashley","US0335",4
"US","US22","Survivor: Redemption Island",22,14,"Boston Rob","US0055",14
"US","US22","Survivor: Redemption Island",22,14,"Grant","US0334",1
"US","US22","Survivor: Redemption Island",22,14,"Matt","US0323",2
"US","US22","Survivor: Redemption Island",22,14,"Mike","US0328",1
"US","US22","Survivor: Redemption Island",22,14,"Natalie","US0336",5
"US","US22","Survivor: Redemption Island",22,14,"Phillip","US0337",5
"US","US23","Survivor: South Pacific",23,1,"Albert","US0352",0
"US","US23","Survivor: South Pacific",23,1,"Brandon","US0350",6
"US","US23","Survivor: South Pacific",23,1,"Christine","US0339",2
"US","US23","Survivor: South Pacific",23,1,"Coach","US0277",8
"US","US23","Survivor: South Pacific",23,1,"Cochran","US0348",8
"US","US23","Survivor: South Pacific",23,1,"Dawn","US0346",7
"US","US23","Survivor: South Pacific",23,1,"Edna","US0349",1
"US","US23","Survivor: South Pacific",23,1,"Elyse","US0342",1
"US","US23","Survivor: South Pacific",23,1,"Jim","US0345",4
"US","US23","Survivor: South Pacific",23,1,"Keith","US0344",0
"US","US23","Survivor: South Pacific",23,1,"Mikayla","US0343",2
"US","US23","Survivor: South Pacific",23,1,"Ozzy","US0201",9
"US","US23","Survivor: South Pacific",23,1,"Papa Bear","US0340",2
"US","US23","Survivor: South Pacific",23,1,"Rick","US0351",2
"US","US23","Survivor: South Pacific",23,1,"Semhar","US0338",3
"US","US23","Survivor: South Pacific",23,1,"Sophie","US0353",2
"US","US23","Survivor: South Pacific",23,1,"Stacey","US0341",2
"US","US23","Survivor: South Pacific",23,1,"Whitney","US0347",0
"US","US23","Survivor: South Pacific",23,2,"Albert","US0352",0
"US","US23","Survivor: South Pacific",23,2,"Brandon","US0350",5
"US","US23","Survivor: South Pacific",23,2,"Christine","US0339",7
"US","US23","Survivor: South Pacific",23,2,"Coach","US0277",9
"US","US23","Survivor: South Pacific",23,2,"Cochran","US0348",3
"US","US23","Survivor: South Pacific",23,2,"Dawn","US0346",0
"US","US23","Survivor: South Pacific",23,2,"Edna","US0349",1
"US","US23","Survivor: South Pacific",23,2,"Elyse","US0342",0
"US","US23","Survivor: South Pacific",23,2,"Jim","US0345",2
"US","US23","Survivor: South Pacific",23,2,"Keith","US0344",2
"US","US23","Survivor: South Pacific",23,2,"Mikayla","US0343",2
"US","US23","Survivor: South Pacific",23,2,"Ozzy","US0201",3
"US","US23","Survivor: South Pacific",23,2,"Papa Bear","US0340",0
"US","US23","Survivor: South Pacific",23,2,"Rick","US0351",0
"US","US23","Survivor: South Pacific",23,2,"Semhar","US0338",2
"US","US23","Survivor: South Pacific",23,2,"Sophie","US0353",1
"US","US23","Survivor: South Pacific",23,2,"Stacey","US0341",0
"US","US23","Survivor: South Pacific",23,2,"Whitney","US0347",0
"US","US23","Survivor: South Pacific",23,3,"Albert","US0352",0
"US","US23","Survivor: South Pacific",23,3,"Brandon","US0350",5
"US","US23","Survivor: South Pacific",23,3,"Christine","US0339",3
"US","US23","Survivor: South Pacific",23,3,"Coach","US0277",4
"US","US23","Survivor: South Pacific",23,3,"Cochran","US0348",3
"US","US23","Survivor: South Pacific",23,3,"Dawn","US0346",0
"US","US23","Survivor: South Pacific",23,3,"Edna","US0349",0
"US","US23","Survivor: South Pacific",23,3,"Elyse","US0342",2
"US","US23","Survivor: South Pacific",23,3,"Jim","US0345",2
"US","US23","Survivor: South Pacific",23,3,"Keith","US0344",1
"US","US23","Survivor: South Pacific",23,3,"Mikayla","US0343",2
"US","US23","Survivor: South Pacific",23,3,"Ozzy","US0201",3
"US","US23","Survivor: South Pacific",23,3,"Papa Bear","US0340",3
"US","US23","Survivor: South Pacific",23,3,"Rick","US0351",0
"US","US23","Survivor: South Pacific",23,3,"Semhar","US0338",0
"US","US23","Survivor: South Pacific",23,3,"Sophie","US0353",1
